lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-37.02628,-73.522026,500,1992,101717.46230332565,112207.57680324354,108624.73892706566,3582.837876177883,0.0,1966.2091789011222,84.99319423663911,24.499999892113067,203.4349246066513,224.41515360648708,217.2494778541313,7.165675752355766,0.0,3.9324183578022445,0.16998638847327824,0.04899999978422613,72021.40353641944,29696.05876690621,83287.84844611165,28919.728357131884,80529.89521013337,28094.84371693228,2757.9532359782793,824.8846401996036,1573.9189888722462,392.2901900288759,0.0,0.0,0.0,S.W.South-America,SWS,SOUTH-AMERICA
-37.112443,-12.285103,321,321,36074.07589960519,103932.1355780912,103932.1355780912,0.0,1.5647025104708587e-08,388.13929777022724,255.918111714184,0.6500013176980136,112.38029875266413,323.7761232962343,323.7761232962343,0.0,4.8744626494419274e-11,1.209156690872982,0.7972526844678629,0.002024926223358298,27408.029689434516,8666.046210170669,76609.89503768987,27322.24054040133,76609.89503768987,27322.24054040133,0.0,0.0,310.6992977185364,77.44000005169086,1.3546183203248504e-09,3.3763076883493003e-10,1.3954776015548808e-08,S.Atlantic-Ocean,SAO,ATLANTIC
-38.370407,-73.913227,280,280,53850.200686178076,59924.35182825654,58241.20274273671,1683.1490855198372,0.0,1151.5483254522692,74.74094369340013,0.0,192.32214530777884,214.01554224377335,208.00429550977395,6.0112467339994184,0.0,4.112672590900961,0.2669319417621433,0.0,39057.1018151489,14793.098871029177,44214.10976862378,15710.242059632767,42918.47579704274,15322.726945693967,1295.6339715810366,387.5151139388006,921.7960100492995,229.75231540296957,0.0,0.0,0.0,S.W.South-America,SWS,SOUTH-AMERICA
-39.86447,143.984974,500,1669,65676.55389461588,207249.3931825522,207249.3931825522,0.0,0.0,637.5177938812512,528.4689084681377,586.6525197843537,131.35310778923176,414.49878636510437,414.49878636510437,0.0,0.0,1.2750355877625024,1.0569378169362753,1.1733050395687072,48662.54459087085,17014.009303745028,153834.97063434665,53414.42254820553,153834.97063434665,53414.42254820553,0.0,0.0,510.3227938821985,127.19499999905275,0.0,0.0,0.0,S.Australia,SAU,OCEANIA
-4.011805,131.412382,500,3356,213147.87762201187,43761.032695111055,0.0,43761.032695111055,0.2174561068710289,4796.129823547644,0.0075315791458998,0.0,426.2957552440237,87.52206539022211,0.0,87.52206539022211,0.00043491221374205777,9.592259647095288,1.50631582917996e-05,0.0,134206.06481871876,78941.81280329313,33685.83394010114,10075.198755009915,0.0,0.0,33685.83394010114,10075.198755009915,3838.4499813374127,957.6798422102319,0.004905846766163986,0.001222753886164104,0.2113275062187008,S.E.Asia,SEA,ASIA
-4.013869,131.226458,500,1213,213701.354217468,44299.418326677434,0.0,44299.418326677434,0.472910863333689,4853.715073538416,0.0164052633734582,0.0,427.402708434936,88.59883665335487,0.0,88.59883665335487,0.000945821726667378,9.707430147076831,3.28105267469164e-05,0.0,134656.88412476348,79044.47009270453,34100.2658642067,10199.152462470727,0.0,0.0,34100.2658642067,10199.152462470727,3883.770847047779,969.9442264906368,0.010629334511032781,0.0026493000495542,0.459632228773102,S.E.Asia,SEA,ASIA
-4.01852,153.70639,500,3352,211145.80786342622,39528.897373618805,0.0,39528.897373618805,0.0,4571.524296865446,0.0,0.0,422.29161572685246,79.05779474723761,0.0,79.05779474723761,0.0,9.14304859373089,0.0,0.0,132409.41664070915,78736.39122271708,30428.07243696021,9100.824936658599,0.0,0.0,30428.07243696021,9100.824936658599,3659.4320564349305,912.0922404305156,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-4.077491,145.035232,500,5152,206957.60132384842,31863.4437562257,0.0,31863.4437562257,0.0,3950.253144420991,0.0,0.0,413.91520264769684,63.7268875124514,0.0,63.7268875124514,0.0,7.9005062888419815,0.0,0.0,128782.70086628056,78174.90045756786,24527.453056469687,7335.990699756016,0.0,0.0,24527.453056469687,7335.990699756016,3162.114439080828,788.1387053401628,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-4.079828,153.620576,500,2961,211918.99707303796,38225.19601820796,0.0,38225.19601820796,0.0,4533.486789571001,0.0,0.0,423.8379941460759,76.45039203641592,0.0,76.45039203641592,0.0,9.066973579142003,0.0,0.0,132792.3543262435,79126.64274679446,29424.525110464852,8800.670907743106,0.0,0.0,29424.525110464852,8800.670907743106,3628.983640436002,904.5031491349995,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-4.11031,152.072403,500,1494,209203.1961090939,36428.33409200426,0.0,36428.33409200426,0.0,4336.068687971921,0.0,0.0,418.4063922181878,72.85666818400853,0.0,72.85666818400853,0.0,8.67213737594384,0.0,0.0,130864.53087783905,78338.66523125484,28041.358655479657,8386.975436524606,0.0,0.0,28041.358655479657,8386.975436524606,3470.953608744481,865.1150792274395,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
