lat,lon,total_cost_0,total_cost_2020,total_cost_2050,total_cost_future_2030,total_cost_future_2040,total_cost_future_2050,pop,Country
33.38138,129.825253,283887.11973873404,283887.11973808834,340858.2626357997,326032.5474807526,317511.4753908343,309365.93933816405,1791.0,Japan
33.382213,-118.433561,212234.30796563101,212234.30797972175,215981.9724270102,212704.28478787697,211433.9417786316,209991.5542209997,3749.0,United States
33.384312,126.553855,277563.9560042819,340424.5597435195,328726.21034581994,309823.9044216442,303771.13944333023,297436.1494938267,601552.0,South Korea
33.385699,129.422287,272655.610249161,293708.8564868289,328175.63607816584,315392.1942138453,307961.85530034534,300768.2354360867,3987.0,Japan
33.433889,129.753894,281029.5561633991,281029.55616332695,336671.29048138077,323344.06456990546,315340.84061181603,307232.1219801378,2088.0,Japan
33.487343,129.543442,276176.7446590777,276176.7446590756,330208.2476629709,316649.10547847825,309081.9745208019,301730.9919787651,1603.0,Japan
33.785622,129.718024,277205.44622262695,277205.44622272917,330397.48993796087,313320.9682191231,306569.94904742436,300006.8220448139,25517.0,Japan
33.792453,10.879286,249680.98683673423,249680.98712746892,244046.354033496,214083.92065001343,206482.33236586337,198328.9223378573,171513.0,Tunisia
33.795242,132.222422,252374.38513235416,277780.2811120767,316552.9718888246,295467.7031400579,288851.4582084289,282261.02623685775,439.0,Japan
33.822252,132.076298,287061.59710829065,321770.62523655186,357394.5953197003,336818.1048696744,318190.55297163356,311537.89194981585,995.0,Japan
33.874735,139.603227,136047.44033456946,175014.08929575735,177241.74266320126,166139.68365171942,163067.0252869647,160078.67259408842,266.0,Japan
33.913849,132.278727,290624.34313271206,319576.3828027672,363173.00984061486,338214.2925195127,330693.7894848831,323025.0190111044,14868.0,Japan
33.954084,131.839953,291309.1743731829,322242.1225075344,353085.0008170181,330178.45989133575,323126.6840200901,316449.754536415,655.0,Japan
33.974652,132.617818,294584.9354222902,327413.3137778785,369786.1984568576,344394.755372824,336184.86494662147,327735.4892749538,2743.0,Japan
34.084866,139.521121,256381.8734106634,329104.68718564836,324851.3427033308,312923.2702291588,307145.41887527093,301601.9531417188,2155.0,Japan
34.152334,126.547529,287602.02423181955,327099.9460463444,310095.9790369407,294570.1425224248,289710.5896021103,284981.41381926305,640.0,South Korea
34.155583,133.052626,316029.1606665063,341689.6264676261,378931.34383547126,350648.7524798472,341982.52598652476,333495.60858316347,5668.0,Japan
34.155821,126.656193,289082.9769766075,324379.6811297718,308911.43435254524,292776.4588310646,287805.6649307118,282972.6037697924,1407.0,South Korea
34.172078,132.833173,310355.55315953825,334766.5252580994,369431.11782281037,342569.9042560655,333867.08336347545,325628.49142584857,5181.0,Japan
34.181177,126.887694,295510.67282338487,322685.5473670516,310568.24400243314,292285.7114910693,287073.1147872032,282001.87148460455,1939.0,South Korea
34.185092,132.726774,308644.69996070856,331853.1884719969,366826.73399144,340128.5648001827,331561.3380252393,323438.3484276692,5203.0,Japan
34.203391,126.584637,292778.79929831217,328031.7472932322,311090.13334178337,295058.7171696636,290206.138551974,285527.67466595187,7830.0,South Korea
34.214633,139.147638,258779.6534247023,326809.3049086525,321187.98719535524,310545.0975428401,304973.43304402276,299701.3326373829,1611.0,Japan
34.21522,133.093435,317764.9628881786,341943.7381087781,376279.1241596274,348841.46586928575,340462.20483124896,332130.31624452927,5323.0,Japan
34.218984,132.44867,307097.4619078648,326498.36206940364,358502.86146483733,334228.5895585255,326588.60746487806,318871.3903544205,22316.0,Japan
34.237907,132.891937,314437.1716087451,335696.17407141806,368785.7364350603,342516.75616546796,334421.72434556554,326679.20178600564,6583.0,Japan
34.242662,133.007759,316474.80589465925,338929.52335610025,371176.5289946997,344625.17740133184,336387.9101446123,328602.0704599892,5063.0,Japan
34.271061,132.306351,311449.5461204476,327684.1016728753,356221.3292525515,333353.7677939255,326010.6697746817,318862.47206222865,2321.0,Japan
34.288156,133.106585,318571.1065004836,340794.9671410476,372450.8243974925,346206.02739647607,338052.04077974375,330342.9596878252,7334.0,Japan
34.295373,126.056195,289710.4028569261,339635.59737902624,324187.14049814176,305390.97166073334,299182.93190824625,293481.00129311124,1055.0,South Korea
34.319652,133.172929,319044.9588767319,341103.5368859319,365163.3404482062,341644.842423453,334135.528188992,326994.58091213973,25224.0,Japan
34.323222,126.983265,250288.72595577396,269735.8888982817,259450.50412929858,244703.67887852638,240545.09577461804,236668.18914195892,401.0,South Korea
34.331117,126.83884,316074.65455924557,343024.25677863945,328157.1835408816,310869.522467816,305790.8612361363,301080.4151975587,2271.0,South Korea
34.349904,127.044018,313544.48723500315,336792.648840783,325530.1772800673,306752.4048464104,301363.0051314933,296320.2060992311,752.0,South Korea
34.35412,133.301113,319516.3263251831,341877.0929492048,365183.0554174781,341331.85316296574,333799.1196290375,326657.5508340049,1911.0,Japan
34.362961,134.838277,292327.96452664834,352105.1862076699,350967.74372811493,327418.9136461445,320180.04082406854,313305.2601523872,133755.0,Japan
34.373364,133.708191,128666.3654467171,140653.80106834782,150213.34283505296,140095.8319009979,136658.29351505465,133316.10210407022,201.0,Japan
34.377163,139.26642,259423.25197469717,318690.8499999939,316330.13395087415,304368.3622919034,299326.3385200475,294566.450603571,1444.0,Japan
34.408713,129.326482,280101.08362958557,280101.08362950874,322176.64472482534,300544.1575754949,293703.0487544346,287292.13445609855,30211.0,Japan
34.418771,131.209823,276493.921223347,276493.9212233653,338234.36308941594,315060.01073851757,308040.86846891895,301337.3596150946,1540.0,Japan
34.480763,134.074301,307292.37174793135,344083.78956666327,359271.5302834178,336529.38288921735,329416.27698514285,321838.9069163205,885.0,Japan
34.499653,134.270328,302294.621684706,345343.6283401316,356386.957774622,333628.32560779416,326397.9833839871,319266.9934798165,25122.0,Japan
34.52195,127.750562,300757.36250528775,300757.3625052839,321361.3102989923,299035.9734672955,292678.365791831,286757.4019488624,1674.0,South Korea
34.550026,126.062434,242283.33294268092,242283.33193323622,242244.95459145412,239402.8864728713,238565.86077278332,237155.2267422963,399.0,South Korea
34.596443,126.033092,304630.2304726824,304630.230472753,304567.30268484453,301160.02124377154,300040.3538115986,298245.3031094683,1898.0,South Korea
34.604706,126.079365,244546.72323646554,244546.72321831697,244455.3232254622,241670.6240244027,240801.88527637173,239422.37332094676,399.0,South Korea
34.611355,125.837014,177554.9959242402,177554.99590979502,177476.66522878007,175094.68553041367,174415.53782076578,173234.7713657805,296.0,South Korea
34.633545,128.256115,292114.9231999956,292114.9231671077,321120.94649526087,297727.35679180507,290567.48005608376,283869.81996227324,1134.0,South Korea
34.651332,11.043379,227889.30161976715,227889.30174709333,254398.8065812541,218285.52536214603,211337.5594627571,204288.65852783865,3052.0,Tunisia
34.665998,125.417584,200506.25556879415,230312.1181338836,200481.31101123051,196489.48166325246,195515.57067843783,194231.14382360125,338.0,South Korea
34.692485,125.959055,306614.8712029443,306614.8712014032,306492.89430498856,302734.04892776394,301607.7474387858,299693.7876552945,2296.0,South Korea
34.71596,134.307608,115786.50978964193,115786.50963036656,115786.50936124794,102114.12519239227,98813.84302965573,95496.9917311189,100.0,Japan
34.737398,139.398777,255305.00122350967,321799.88307496393,319515.11424133915,299242.33499015507,293182.28260439093,287419.959125872,7134.0,Japan
34.738789,126.129676,313829.3765160843,313829.3765162485,313342.58379324304,310038.632591637,308988.2425802809,307266.705029179,2130.0,South Korea
34.743989,11.228166,229914.3658391066,229914.36572806237,258354.01149036927,222739.1847997449,215951.43328594265,209021.83962474944,12502.0,Tunisia
34.761173,125.935738,309442.5226924753,309442.5226711583,309278.605169397,304834.02773446555,303539.3048432738,301793.69867725775,3337.0,South Korea
34.783784,126.135763,316299.65190304065,316299.6514809729,315510.1021660896,312136.3375307153,311083.45509153104,309547.8970263641,1907.0,South Korea
34.809165,127.927315,345050.7551811604,345050.75518114376,375543.8929505906,354491.52087498363,347705.39399588096,341314.3671515509,40050.0,South Korea
34.841309,24.08851,49905.88845476272,49905.88845527775,58209.59307253538,48256.58380789941,46423.91657238996,44592.495627407254,125.0,Greece
34.841696,126.109308,318356.45693413756,318356.45693419554,317658.247995635,313789.0074199056,312701.5438478443,311298.93091664,1079.0,South Korea
34.866473,128.625855,319148.7890357031,319148.78900783206,350491.05822993186,328519.10150433634,321624.28959591564,315124.02850853256,241237.0,South Korea
34.888175,126.04413,318657.90489136433,318657.9050678798,318430.4223225136,313794.1640582473,312590.88194858225,310978.3372077324,7572.0,South Korea
35.009258,126.135273,278266.76778111723,278266.7677791361,277885.55523123464,273817.00096182,272855.9402828718,271575.43912488007,425.0,South Korea
35.050397,33.226618,268686.3146313685,268686.31412907864,272813.821444076,238034.5327982311,229531.7136336792,221403.03023290363,1237851.0,Cyprus
35.090957,126.089709,327981.2532046227,327981.25320414477,327812.3046938855,322132.88850845216,320795.1255340106,319118.91970316216,571.0,South Korea
35.12934,-75.916096,268355.4037569711,304969.04519929877,271904.6661198073,271499.28059354797,271346.35471341823,271178.6205242884,770.0,United States
35.230793,24.844308,213327.04953459464,213327.04944831185,245490.8546913027,205444.2453247172,198043.0046319739,190613.18034353203,608305.0,Greece
35.242546,-75.590133,264099.1453152728,303387.93741879414,267891.89967719355,267891.8996774338,267891.8996775473,267887.31681162654,3349.0,United States
35.39057,26.920845,205873.1803725463,205873.18040192808,222918.554629433,192541.05562050172,184965.05616256778,177290.2916492258,1108.0,Greece
35.513458,12.584235,205778.07299528524,205778.07309628266,206329.3481447192,180449.68252544472,175013.77157685993,169566.28952144872,4823.0,Italy
35.595579,27.156411,200892.22329434723,200891.2638767216,218475.99009945698,187744.84284766967,180339.594676163,172860.21950848255,5896.0,Greece
35.864672,27.220204,185913.60272187024,185913.6027218679,204415.411494685,174179.0829256683,167998.70138468785,161589.7634525041,468.0,Greece
35.865573,23.302799,84652.26252535131,84652.26252586198,90519.1978995268,77531.24895617533,74909.36372107262,72200.77970387728,210.0,Greece
35.888256,14.439966,202299.7729044436,202299.7727421783,203000.90285494106,178856.62939343596,173440.43622309482,167193.95937929413,407496.0,Malta
36.014886,133.031037,290040.14740931033,290040.14740930987,290040.14740947087,284353.8599901094,283040.6868440362,281609.43720700697,600.0,Japan
36.04701,14.252121,201913.72226083803,201913.7225375907,202536.60931953645,178172.0110869597,172305.03256109045,165632.05567175694,33307.0,Malta
36.083692,133.098224,290987.65690755285,290987.6569083051,290987.65690820076,285010.502017331,283640.05359398376,282145.006910014,1727.0,Japan
36.096525,133.015719,290202.16800921614,290202.1680092164,290202.16800921614,284009.6016138444,282540.13830669073,280964.07613946265,2915.0,Japan
36.184828,27.952756,202718.58201307835,202718.58200161654,226894.2753659538,189591.52042574034,182103.27189004113,174603.7665639432,122478.0,Greece
36.228763,27.570501,148688.63553147519,148688.63552640408,164884.31934988697,139134.79804508097,133893.84061170224,128451.06631420906,368.0,Greece
36.247219,22.983926,208063.99107790957,208063.99107429196,219156.8799654495,188746.61187221424,181994.3298041132,174959.56933837233,3676.0,Greece
36.251121,133.279261,292055.2576510382,292055.2576510394,292055.2576556739,285018.24621332565,283458.6959339529,281736.08752697665,14248.0,Japan
36.367297,25.782129,109797.31710192922,109797.31789022859,122418.48510477656,102994.48669149258,99183.82851077095,95398.81417021004,282.0,Greece
36.399168,25.435384,192044.10927134438,192044.10923406258,217051.63838385712,182644.585241875,176198.68978426256,169534.20242689285,15033.0,Greece
36.428706,27.36326,205470.07963974332,205470.0796474325,224216.7127218584,190223.1333232174,182500.06471183163,174613.96965635434,841.0,Greece
36.434556,25.34036,192805.8788698404,192805.87890236825,217003.98073577238,182253.5951311401,175681.93178302288,169082.36379219714,1022.0,Greece
36.587829,27.168116,203827.3783768198,203827.37838735018,221406.02019899173,187728.2317977281,180034.3998341693,172253.42462986227,768.0,Greece
36.59268,27.833654,211705.21997715326,211705.2200320569,231090.7072722732,197030.45520872826,189830.1881165487,182665.95433353714,2756.0,Greece
36.627915,24.90147,203471.6719232562,203471.67187656372,215364.5437240436,186640.05532268103,180521.15936166537,174317.70675542008,815.0,Greece
36.679501,25.120993,109727.49586081918,109727.49585702035,117668.2309765822,100883.98477661924,97387.43099004585,93944.3296852422,275.0,Greece
36.721413,25.326532,197297.8083689571,197297.80833425067,213060.6499516805,180497.05506666726,174116.5169653074,167672.68285078995,2117.0,Greece
36.78758,11.994308,204677.31921280624,204677.3190715044,205287.878723089,183065.83105327946,177213.68894126627,170458.55743658825,6988.0,Italy
36.808729,24.558818,212208.84293403878,212208.84292965167,228784.4000565702,196456.60257653153,189550.09798136321,182731.6620327366,879.0,Greece
36.81823,27.133778,218460.9907953593,218460.99079084204,250932.91063387308,211355.45921583963,203516.93062043376,195754.26125721502,34809.0,Greece
36.840294,25.453735,200030.56468446896,200030.5647141286,215358.2262098078,181725.83291067023,175263.15744129638,168783.1402617549,852.0,Greece
36.846039,25.900659,204101.52315517218,204101.52310996084,223437.27739294045,189678.42662161624,182960.73956388258,176340.99749730475,1943.0,Greece
36.971334,-25.099823,181574.5004154399,202049.9390716352,197748.8690096346,166853.67616774864,161255.31546727946,155665.19575744093,4802.0,Portugal
36.971612,24.701654,212658.81958228254,212658.8196767195,227432.8114235741,196956.04132825404,189947.29250704896,182881.48363537344,2322.0,Greece
36.99175,26.97388,206604.98571551093,206604.98573446792,221841.31637842068,187351.33698289614,179655.90040323618,171597.77704980707,17280.0,Greece
36.999607,25.054089,210297.70841570263,210297.70821353988,222931.16969307305,190936.4167028516,183856.87342490564,176822.72708889705,974.0,Greece
37.060165,25.192712,208521.44334172772,208521.44331860796,220391.59097115629,188987.71089263496,182214.24079340196,175365.72601353994,14419.0,Greece
37.061014,25.483998,205997.7299540238,205997.72938276743,220140.2704579346,186421.8396384858,179902.08676893322,173327.82502121886,16744.0,Greece
37.108901,25.813254,178021.00185613454,178021.00162685406,197764.66052128962,167092.30377005273,160866.66144155827,154714.22631304752,435.0,Greece
37.130275,136.982916,334705.93819120515,334705.93819138734,390671.2187858758,379370.7086210795,375080.88573262125,370617.66671031615,2312.0,Japan
37.150829,26.832216,209847.00766926756,209847.00747858622,229259.51580019493,192715.8319706857,185149.80721585845,177326.68861796695,7115.0,Greece
37.160329,24.481477,216418.49837366704,216418.4983828888,233786.1387458014,201625.4139611962,194376.37070345742,187207.98002702184,1336.0,Greece
37.23636,126.12011,448173.87867459847,448173.8783605681,447026.8646047629,438851.1368409616,439669.24701698485,434738.77979537455,472.0,South Korea
37.30243,26.752479,212396.2746190947,212396.27461904573,234118.44730806857,196888.52969019598,189326.2827762775,181455.8875997938,768.0,Greece
37.391909,24.416916,219674.22271526937,219674.22264589166,233584.13863594824,202952.93955077368,195492.77672796155,188201.24385102035,1389.0,Greece
37.404505,25.227849,83333.9444969035,83333.94432722758,89338.16210364888,76148.99896740861,73507.039032076,70774.2754063518,197.0,Greece
37.432629,24.914292,217051.1073225162,217051.1072337778,231857.15439642192,198468.60906217824,191349.8459908896,183720.02271356696,20795.0,Greece
37.453844,25.374476,211371.77543984266,211371.77558945358,227430.57893409932,192592.07720903514,185727.6896554512,178811.21316165244,10414.0,Greece
37.462104,26.966827,77516.23114197844,77516.23108578484,83753.36487564514,71940.55053153873,69320.06727184147,66477.3120188423,173.0,Greece
37.502419,130.861155,277694.06742248894,277694.067347573,277694.06734757265,261174.9587979588,256749.45863436104,252158.23726385616,6099.0,Japan
37.583228,26.435091,34075.267268146825,34075.26723576801,38718.10871415122,32305.740601968315,31055.228707019764,29812.797292579744,81.0,Greece
37.596201,26.152098,211150.63820970518,211150.63837618858,236744.09799476832,199904.42690363323,192196.67658142975,184543.68339254154,8250.0,Greece
37.603989,25.131794,217027.86482440715,217027.86511637465,233012.78423172393,198319.55457943957,191267.71086725956,184134.1876224092,9029.0,Greece
37.613044,24.331208,224001.00842269597,224001.00842257263,242704.36520993937,211164.12617752212,203234.4906181596,194569.48249718046,1910.0,Greece
37.697132,126.325618,535692.793958627,535692.7938526229,533345.434878025,521829.18658884795,518208.9381421469,514396.94227856514,1274.0,South Korea
37.733592,26.810983,220525.2852040753,220525.28542330966,239737.8548064258,205426.58103422436,197993.24040994913,190230.69658404973,32212.0,Greece
37.734162,23.490785,245384.09085912566,245384.09086200205,270869.76599995967,236777.98401361427,229040.1556977342,221473.47620567936,11530.0,Greece
37.785044,20.774553,215976.24633049188,215976.24614814558,232012.71742878173,196750.57804615778,189759.56702825648,182856.3368055099,38401.0,Greece
37.7954,-25.481891,182124.28424825065,205308.59761403876,193805.33079948716,160291.9251092945,153828.49551467822,147290.6747522981,133550.0,Portugal
37.824466,124.699865,111333.12782808422,111333.12782808775,111333.12782808764,106550.12560601073,105442.08769935928,104350.83173774404,139.0,North Korea
37.857307,24.848918,221598.5134317879,221598.51356922186,235611.9321007331,204078.0515093376,197076.11653984277,189848.50585103373,9762.0,Greece
37.927938,12.318978,197414.91343213376,197414.91352596233,198019.6757400143,176142.82412898197,170951.57588686247,165032.60744111208,3663.0,Italy
37.944026,120.727756,437677.3741392745,437677.374039468,436690.4374110021,431080.1580734426,428930.1829093124,426382.55843651143,15959.0,China
37.953935,124.673388,443134.4005218432,443134.4005218164,425408.2166777349,405093.0631393364,399957.6335791177,395037.8409120215,16314.0,North Korea
37.970554,12.057456,42696.07248380661,42696.07226910211,42801.95897920003,38384.13173469717,37326.45581224117,36068.942298046575,108.0,Italy
38.044467,138.390158,313953.28149280173,313953.2815092338,380009.61294279277,371089.13368555333,367957.7904801217,366106.6788824422,56317.0,Japan
38.222972,20.574409,217802.87523204816,217802.87527474234,234468.5257303443,199755.2915039374,192623.49709701966,185554.66704550243,31870.0,Greece
38.292899,141.568819,40060.87330704255,41297.356418511394,43627.548821055694,40760.500767920814,39904.531038631954,39017.514676999795,63.0,Japan
38.395055,14.970699,215830.44423506944,215830.4444877662,214805.2921736857,193065.96149024356,187732.52806381753,182151.28466198267,628.0,Italy
38.401655,26.016455,227100.30729495117,227100.3073078057,248804.52802412002,215532.37328853426,208121.43499167866,200352.91247495095,52025.0,Greece
38.469473,-28.333573,175281.14028320502,191015.28961841046,199521.02534968604,172896.6336709575,168492.89854351306,158448.47357884818,11768.0,Portugal
38.487207,14.936326,209108.82731661608,209108.82741212042,209979.2456498989,187174.49522318674,181693.94833424652,176091.34306717763,5853.0,Italy
38.523378,26.227946,240229.43677474372,240229.4367401442,259535.95066965738,228378.45217648573,220560.0486534806,212875.5114920385,739.0,Greece
38.529308,124.837395,506437.8378034758,506437.83728980424,505072.03894535115,491846.388148495,488058.2060260355,483994.18214011646,10194.0,North Korea
38.555118,23.793427,309197.56643709383,309197.5662723267,314374.74212107575,279105.73970677017,270998.7120676759,263099.36321052595,166760.0,Greece
38.562349,14.839468,208911.51616806656,208911.5160773077,209854.40927276897,187216.54314804688,181682.7531604084,176008.09428534427,2372.0,Italy
38.572835,25.582606,131911.27845381256,131911.27812230377,143428.18787454712,122156.3220992966,117588.54662173206,112824.98776804926,296.0,Greece
38.578217,-28.701332,175693.68144916842,188504.86735392167,188622.0464672697,156050.4783568817,149832.17727983525,143633.22279152676,13589.0,Portugal
38.637234,-28.029236,176848.96973690455,191201.43135358408,193786.85816975182,162930.2043249146,156955.9884049404,150957.28385458468,7138.0,Portugal
38.692306,1.458441,195359.91347928584,195359.91332662437,195908.22579166928,170646.8053816237,165436.07859963502,159867.51150480652,8620.0,Spain
38.723901,-27.2123,178704.54645528545,195197.247392804,189905.1566869865,156890.51872744784,150470.27866975358,143886.94307225433,51098.0,Portugal
38.792724,15.215342,207349.26592701444,207349.2658246994,208174.56298942608,184800.1094297996,179307.6970033057,173694.4270234059,1875.0,Italy
38.865323,24.553461,241186.04340699894,241186.04339181472,247128.61412911824,216015.067517742,208876.89267486183,201263.12233107613,2668.0,Greece
38.983251,1.41095,198773.0665907801,198773.0667377076,199270.5905177108,175752.91480745835,170283.66583522438,164376.52606513927,132134.0,Spain
39.041493,8.410389,199350.68550932908,199350.68534502108,199345.7597353895,176588.72461451613,171970.80831199823,167295.5239211022,13098.0,Italy
39.052294,-28.011327,180081.82360893572,197992.6612938116,193700.57688238664,165123.05220133718,159543.96367559448,153675.49761462022,3672.0,Portugal
39.129154,23.690033,275420.74484872934,275420.74473373377,275981.98532032873,239234.47598649614,231324.9240524337,223648.31628809674,2458.0,Greece
39.140917,8.275109,192553.5501861014,192553.54988230136,192880.67929382165,168480.7960069022,163196.22353526068,157699.65304465502,6029.0,Italy
39.14508,2.943801,49249.57378620457,49249.57378547815,49345.19651192839,43190.35519172813,41900.73045908932,40585.01964175561,127.0,Spain
39.177394,122.352674,508055.4135031882,508055.41355835064,506738.3528228607,499307.98500047147,496623.5863672282,493859.9717244308,7813.0,China
39.206052,20.163752,238643.868726926,238643.8687857411,262876.6541759111,229032.97770996505,221955.63618115865,214979.62059405298,1850.0,Greece
39.20938,23.910454,265521.5964036508,265521.59627553495,266051.91036521766,229823.89305492427,222070.0176638939,214470.37159972606,3123.0,Greece
39.230917,122.693906,509802.89322127216,509802.89253873914,508450.55023501045,500001.3067829254,497120.431037795,494214.7383862834,4705.0,China
39.278753,122.584385,524675.8127937377,524675.8126205447,523213.0861472939,515401.0305277226,512777.51309034537,510043.12256769964,16491.0,China
39.330099,24.071346,46718.63866105673,46718.638630205685,46976.41165372019,40523.66001930442,39175.058588257445,37850.12821468857,89.0,Greece
39.44195,-31.20249,181372.01143705472,201408.09190828126,197910.33023947923,171965.3011795564,166712.959466175,161517.82534727006,3260.0,Portugal
39.517397,25.006254,149958.6093267204,149958.6094613517,154164.54616263043,136662.39695144532,132086.8138240624,127532.5601206943,295.0,Greece
39.525394,122.987302,546067.7770716643,546067.776742959,544537.2918775667,538031.2837116139,535354.6800088999,532427.9461623622,16573.0,China
39.613452,2.956607,204562.15784094695,204562.15793064825,205069.43930553042,179195.24269013893,174263.2090772185,169221.80335434966,944934.0,Spain
39.633964,19.847571,254454.68143697505,254873.25808937207,288270.93654917163,253453.97745891102,245827.83639221784,238153.6564435655,89024.0,Greece
39.699105,-31.105223,35723.90627191264,39269.79972383111,41036.89934249557,35088.30571843053,33870.42591951047,32585.190037988403,98.0,Portugal
39.853086,19.397796,180069.45118948503,180069.4511564805,206881.47957788344,173042.94861521272,166577.08918331997,160163.9127033802,423.0,Greece
39.9137,25.225558,278757.0364179046,278760.1989530589,280191.491166841,247894.9888482744,240107.43797626538,232344.1605919454,18095.0,Greece
39.960245,4.073689,212233.88815889054,212233.88818885724,224711.72009986505,197204.59862457268,191481.3592010753,185842.90685091063,114164.0,Spain
40.090224,9.036224,371472.1450013819,371472.1451054944,371300.7226491226,354095.6434419841,349904.99486490624,345772.0977608442,1661432.0,Italy
40.161488,25.839947,301528.80024174403,301529.33316390764,309366.51099014445,277213.1177589857,269410.572683019,261611.36289124627,16960.0,Turkey
40.454296,25.584818,305672.84770338994,305672.84770346014,307621.9203077983,276825.7309761268,269431.5300364059,262080.46884908807,2616.0,Greece
40.503646,27.511202,358730.3678357412,358730.3693376513,358357.22676476714,325247.5249655293,316679.7566634891,308512.5874450874,2498.0,Turkey
40.539435,28.533322,47444.746620082806,47438.76306966454,44697.099901749745,40402.529252719214,39421.5534195065,38474.74617086263,60.0,Turkey
40.588739,-73.655737,508451.1150582073,508451.1150582065,508573.38920229406,508573.3892022968,508339.7346080084,507490.83318702853,28221.0,United States
40.622009,27.621366,367274.86402600515,367274.864227191,365684.4459871085,333569.35505557613,325215.2374924814,317283.71065856935,9673.0,Turkey
40.685033,24.653246,328848.67603506974,328848.6760347715,328301.92316244915,295756.15666866535,287514.15459116554,279588.89448389853,12755.0,Greece
40.725858,13.905547,211880.48129423236,211880.48115083546,211904.76859535062,190041.94112272124,184900.86598035184,179822.93957272894,54890.0,Italy
41.06627,-72.328864,533259.1532490968,533259.1532490967,533390.5207742467,532264.0201402586,531052.8626529789,529623.0952321959,1966.0,United States
41.176763,-71.578549,506057.5192228288,506198.02499533305,506560.4724390779,504642.6404068651,503619.7034710855,502204.1782637497,826.0,United States
41.212054,9.463804,233307.96328758955,233307.96323776088,232323.06007500202,211797.22643936903,207418.6272562718,203132.23309202734,878.0,Italy
41.233204,9.411553,238256.52581873463,238256.5258527056,236920.70850274942,216309.68795460404,211929.76605445397,207623.96410549953,8458.0,Italy
41.277483,-70.064404,468435.71910701063,469619.8323064628,471663.6095645244,471270.8036830982,470251.4885363294,468945.30104680435,10766.0,United States
41.387831,-70.635809,511391.1682317491,512317.33975106303,515638.3080679163,515295.4100800024,514590.80863822764,513467.38685805385,15713.0,United States
41.727414,-70.292658,513568.3028937202,514876.3424249616,517929.607579606,517216.24630667875,516531.31047793885,515728.52924108546,196407.0,United States
42.151732,9.105559,311960.51582304836,311960.51536331186,317470.3304342843,294196.54445037106,289031.6946712289,284059.09819369833,293765.0,France
42.155913,139.473362,407699.2537914193,454919.4371940027,407500.15770492115,401690.1882522457,398705.1037678702,395245.31075687276,2421.0,Japan
42.33214,10.309248,28064.406655956504,28064.4066552617,28122.077125092364,26026.16064703419,25404.874404730082,24597.730392740086,67.0,Italy
42.354098,10.901248,216964.4492477886,216964.44925804992,217074.69350026106,196167.99901425024,190891.97474623873,185661.81689812586,1032.0,Italy
42.585191,10.077335,129559.17135530268,129559.17136829498,129759.28503233919,120153.79941670843,117548.33811029766,114292.09369143889,305.0,Italy
42.748798,17.524436,320390.0506678147,320390.05083689216,321421.57556810835,280846.5218984906,272027.97562674433,263461.31876414415,1021.0,Croatia
42.752929,16.872785,277832.2985061969,277832.2986744996,278721.4058640968,238675.15427181261,230333.0281901153,222165.99607122474,770.0,Croatia
42.77863,10.287933,223347.02518546555,223347.0250372419,223578.2887030826,201915.4003703319,196859.10027295782,191834.91017720563,28440.0,Italy
42.941447,16.898373,297155.6263317743,297155.62612471794,298546.25351896544,259026.92161779685,250544.89300110063,242279.2477282451,13231.0,Croatia
42.964242,131.730725,630504.749821078,630504.7498210715,630092.438324236,616634.4686237343,613217.9497382279,609559.9445588542,1590.0,Russia
43.030029,6.467756,242445.24518438888,242445.2446795222,242484.20981243136,220283.24428580957,215354.4345059105,210585.3179134524,829.0,France
43.037837,9.819228,154157.08747915446,154157.08746638728,154362.95738958064,142728.63479678967,139986.3434019448,137097.04516756526,357.0,Italy
43.045853,16.153422,274765.13394575927,274765.13423687476,274716.81336334196,234863.52245020203,226377.55622608116,218102.68166100228,2401.0,Croatia
43.156723,16.728328,335991.4693402886,335991.4692242226,337496.891074801,297542.2342306826,288839.0484828247,280395.40945472656,9890.0,Croatia
43.320043,16.644492,399449.5080233958,399449.50813266914,403177.57919045247,360414.52474779886,350199.86181302567,340551.2309898843,13010.0,Croatia
43.377478,16.296631,353524.7144185038,353524.71437154483,353155.83704358805,313151.75988795416,304071.68826626625,295208.7686337007,1951.0,Croatia
43.50796,146.136127,109175.48086829734,130058.64529276468,184448.60004626753,175848.12104693803,172924.90271713992,170199.01886384765,112.0,Russia
43.630924,146.323889,116812.91186309436,156232.47765415558,192595.39465761694,183648.6088058466,180686.03784212717,177908.93322532997,119.0,Russia
43.651767,15.66127,321618.0994931981,321618.0995152651,321691.6596927842,285851.6875885602,276527.20346330217,267198.5658381483,736.0,Croatia
43.800861,146.738907,495975.40441950446,554956.8718713594,564974.6412069364,549918.1790033142,545346.2159697624,540641.7908557823,1709.0,Russia
43.817962,15.307815,119286.95670595951,119286.95670853785,119574.6162374034,106257.3821453923,102958.85972470793,99597.98897051986,188.0,Croatia
43.864289,15.310674,74696.66834444301,74696.66831252113,74787.63331085231,66620.87813530143,64555.67744301281,62532.84821903198,115.0,Croatia
44.00972,15.046475,315879.3718325254,315879.37215681444,316028.679398279,280337.6983369,271013.006033469,261851.7394770764,1494.0,Croatia
44.042945,15.111755,329490.63229627116,329490.63229883905,327879.97058423975,292751.3813466116,283916.58346033446,275051.9805968709,833.0,Croatia
